"","ASV","ISO","values"
"715","ASV85","LBA21_27f",0.973614775725594
"716","ASV85","LMO1_1492r",0.973614775725594
"717","ASV85","LMJ1_1492r",0.970976253298153
"718","ASV86","LBH1_1492r",1
"719","ASV86","LBH4_1492r",1
"720","ASV86","LBH6_1492r",1
"721","ASV86","LWH2_1492r",1
"722","ASV86","LWH6_1492r",1
"723","ASV86","LWO4_1492r",1
"724","ASV86","LAT1_1492r",1
"725","ASV86","LTA5_1492r",1
"726","ASV86","LMF1_1492r",0.984415584415584
"727","ASV87","LBH1_1492r",1
"728","ASV87","LBH4_1492r",1
"729","ASV87","LBH6_1492r",1
"730","ASV87","LWH2_1492r",1
"731","ASV87","LWH6_1492r",1
"732","ASV87","LWO4_1492r",1
"733","ASV87","LAT1_1492r",1
"734","ASV87","LTA5_1492r",1
"735","ASV88","LBH1_1492r",1
"736","ASV88","LBH4_1492r",1
"737","ASV88","LBH6_1492r",1
"738","ASV88","LWH2_1492r",1
"739","ASV88","LWH6_1492r",1
"740","ASV88","LWO4_1492r",1
"741","ASV88","LTA5_1492r",1
"742","ASV89","LBH1_1492r",1
"743","ASV89","LBH4_1492r",1
"744","ASV89","LBH6_1492r",1
"745","ASV89","LWH2_1492r",1
"746","ASV89","LWH6_1492r",1
"747","ASV89","LWO4_1492r",1
"748","ASV89","LTA5_1492r",1
"749","ASV90","LBH1_1492r",1
"750","ASV90","LBH4_1492r",1
"751","ASV90","LBH6_1492r",1
"752","ASV90","LWH2_1492r",1
"753","ASV90","LWH6_1492r",1
"754","ASV90","LWO4_1492r",1
"755","ASV90","LTA5_1492r",1
"756","ASV91","LBH1_1492r",1
"757","ASV91","LBH4_1492r",1
"758","ASV91","LBH6_1492r",1
"759","ASV91","LWH2_1492r",1
"760","ASV91","LWH6_1492r",1
"761","ASV91","LWO4_1492r",1
"762","ASV91","LTA5_1492r",1
"763","ASV92","LBH1_1492r",1
"764","ASV92","LBH4_1492r",1
"765","ASV92","LBH6_1492r",1
"766","ASV92","LWH2_1492r",1
"767","ASV92","LWH6_1492r",1
"768","ASV92","LWO4_1492r",1
"769","ASV92","LAT1_1492r",1
"770","ASV92","LTA5_1492r",1
"771","ASV93","LBH1_1492r",1
"772","ASV93","LBH4_1492r",1
"773","ASV93","LBH6_1492r",1
"774","ASV93","LWH2_1492r",1
"775","ASV93","LWH6_1492r",1
"776","ASV93","LWO4_1492r",1
"777","ASV93","LAT1_1492r",1
"778","ASV93","LTA5_1492r",1
"779","ASV94","LBH1_1492r",1
"780","ASV94","LBH4_1492r",1
"781","ASV94","LBH6_1492r",1
"782","ASV94","LWH2_1492r",1
"783","ASV94","LWH6_1492r",1
"784","ASV94","LWO4_1492r",1
"785","ASV94","LTA5_1492r",1
"786","ASV95","LBH1_1492r",1
"787","ASV95","LBH4_1492r",1
"788","ASV95","LBH6_1492r",1
"789","ASV95","LWH2_1492r",1
"790","ASV95","LWH6_1492r",1
"791","ASV95","LWO4_1492r",1
"792","ASV95","LAT1_1492r",1
"793","ASV95","LTA5_1492r",1
"794","ASV96","LBH1_1492r",1
"795","ASV96","LBH4_1492r",1
"796","ASV96","LBH6_1492r",1
"797","ASV96","LWH2_1492r",1
"798","ASV96","LWH6_1492r",1
"799","ASV96","LWO4_1492r",1
"800","ASV96","LTA5_1492r",1
"801","ASV97","LBH1_1492r",1
"802","ASV97","LBH4_1492r",1
"803","ASV97","LBH6_1492r",1
"804","ASV97","LWH2_1492r",1
"805","ASV97","LWH6_1492r",1
"806","ASV97","LWO4_1492r",1
"807","ASV97","LTA5_1492r",1
"808","ASV98","LBH1_1492r",1
"809","ASV98","LBH4_1492r",1
"810","ASV98","LBH6_1492r",1
"811","ASV98","LWH2_1492r",1
"812","ASV98","LWH6_1492r",1
"813","ASV98","LWO4_1492r",1
"814","ASV98","LTA5_1492r",1
"815","ASV99","LBH1_1492r",1
"816","ASV99","LBH4_1492r",1
"817","ASV99","LBH6_1492r",1
"818","ASV99","LWH2_1492r",1
"819","ASV99","LWH6_1492r",1
"820","ASV99","LWO4_1492r",1
"821","ASV99","LAT1_1492r",1
"822","ASV99","LTA5_1492r",1
"823","ASV99","LMX1_1492r",0.989445910290237
"824","ASV99","LMX8_1492r",0.989445910290237
"825","ASV99","LBA21_1492r",0.984168865435356
"826","ASV99","LMM1_1492r",0.984168865435356
"827","ASV99","LMP1_1492r",0.984168865435356
"828","ASV99","LME1_1492r",0.976253298153034
"829","ASV99","LME2_1492r",0.976253298153034
"830","ASV99","LBA21_27f",0.973614775725594
"831","ASV99","LMJ1_1492r",0.970976253298153
"832","ASV100","LBH1_1492r",1
"833","ASV100","LBH4_1492r",1
"834","ASV100","LBH6_1492r",1
"835","ASV100","LWH2_1492r",1
"836","ASV100","LWH6_1492r",1
"837","ASV100","LWO4_1492r",1
"838","ASV100","LAT1_1492r",1
"839","ASV100","LTA5_1492r",1
"840","ASV100","LME1_1492r",0.992084432717678
"841","ASV100","LME2_1492r",0.992084432717678
"842","ASV100","LBA21_1492r",0.989445910290237
"843","ASV100","LMM1_1492r",0.989445910290237
"844","ASV100","LMP1_1492r",0.989445910290237
"845","ASV100","LMA2_1492r",0.984168865435356
"846","ASV100","LMO1_1492r",0.984168865435356
"847","ASV100","LBA21_27f",0.978891820580475
"848","ASV100","LMX1_1492r",0.978891820580475
"849","ASV100","LMX8_1492r",0.978891820580475
"850","ASV100","LMJ1_1492r",0.976253298153034
"851","ASV100","LWS11_1492r",0.976253298153034
"852","ASV101","LBH1_1492r",1
"853","ASV101","LBH4_1492r",1
"854","ASV101","LBH6_1492r",1
"855","ASV101","LWH2_1492r",1
"856","ASV101","LWH6_1492r",1
"857","ASV101","LWO4_1492r",1
"858","ASV101","LAT1_1492r",1
"859","ASV101","LTA5_1492r",1
"860","ASV102","LBH1_1492r",1
"861","ASV102","LBH4_1492r",1
"862","ASV102","LBH6_1492r",1
"863","ASV102","LWH2_1492r",1
"864","ASV102","LWH6_1492r",1
"865","ASV102","LWO4_1492r",1
"866","ASV102","LTA5_1492r",1
"867","ASV103","LBH1_1492r",1
"868","ASV103","LBH4_1492r",1
"869","ASV103","LBH6_1492r",1
"870","ASV103","LWH2_1492r",1
"871","ASV103","LWH6_1492r",1
"872","ASV103","LWO4_1492r",1
"873","ASV103","LTA5_1492r",1
"874","ASV104","LBH1_1492r",1
"875","ASV104","LBH4_1492r",1
"876","ASV104","LBH6_1492r",1
"877","ASV104","LWH2_1492r",1
"878","ASV104","LWH6_1492r",1
"879","ASV104","LWO4_1492r",1
"880","ASV104","LTA5_1492r",1
"881","ASV105","LBH1_1492r",1
"882","ASV105","LBH4_1492r",1
"883","ASV105","LBH6_1492r",1
"884","ASV105","LWH2_1492r",1
"885","ASV105","LWH6_1492r",1
"886","ASV105","LWO4_1492r",1
"887","ASV105","LTA5_1492r",1
"888","ASV106","LBH1_1492r",1
"889","ASV106","LBH4_1492r",1
"890","ASV106","LBH6_1492r",1
"891","ASV106","LWH2_1492r",1
"892","ASV106","LWH6_1492r",1
"893","ASV106","LWO4_1492r",1
"894","ASV106","LTA5_1492r",1
"895","ASV107","LBH1_1492r",1
"896","ASV107","LBH4_1492r",1
"897","ASV107","LBH6_1492r",1
"898","ASV107","LWH2_1492r",1
"899","ASV107","LWH6_1492r",1
"900","ASV107","LWO4_1492r",1
"901","ASV107","LTA5_1492r",1
"902","ASV108","LBH1_1492r",1
"903","ASV108","LBH4_1492r",1
"904","ASV108","LBH6_1492r",1
"905","ASV108","LWH2_1492r",1
"906","ASV108","LWH6_1492r",1
"907","ASV108","LWO4_1492r",1
"908","ASV108","LTA5_1492r",1
"909","ASV109","LBH1_1492r",1
"910","ASV109","LBH4_1492r",1
"911","ASV109","LBH6_1492r",1
"912","ASV109","LWH2_1492r",1
"913","ASV109","LWH6_1492r",1
"914","ASV109","LWO4_1492r",1
"915","ASV109","LTA5_1492r",1
"916","ASV110","LBH1_1492r",1
"917","ASV110","LBH4_1492r",1
"918","ASV110","LBH6_1492r",1
"919","ASV110","LWH2_1492r",1
"920","ASV110","LWH6_1492r",1
"921","ASV110","LWO4_1492r",1
"922","ASV110","LAT1_1492r",1
"923","ASV110","LTA5_1492r",1
"924","ASV111","LBH1_1492r",1
"925","ASV111","LBH4_1492r",1
"926","ASV111","LBH6_1492r",1
"927","ASV111","LWH2_1492r",1
"928","ASV111","LWH6_1492r",1
"929","ASV111","LWO4_1492r",1
"930","ASV111","LAT1_1492r",1
"931","ASV111","LTA5_1492r",1
"932","ASV112","LBH1_1492r",1
"933","ASV112","LBH4_1492r",1
"934","ASV112","LBH6_1492r",1
"935","ASV112","LWH2_1492r",1
"936","ASV112","LWH6_1492r",1
"937","ASV112","LWO4_1492r",1
"938","ASV112","LAT1_1492r",1
"939","ASV112","LTA5_1492r",1
"940","ASV113","LBH1_1492r",1
"941","ASV113","LBH4_1492r",1
"942","ASV113","LBH6_1492r",1
"943","ASV113","LWH2_1492r",1
"944","ASV113","LWH6_1492r",1
"945","ASV113","LWO4_1492r",1
"946","ASV113","LAT1_1492r",1
"947","ASV113","LTA5_1492r",1
"948","ASV114","LBH1_1492r",1
"949","ASV114","LBH4_1492r",1
"950","ASV114","LBH6_1492r",1
"951","ASV114","LWH2_1492r",1
"952","ASV114","LWH6_1492r",1
"953","ASV114","LWO4_1492r",1
"954","ASV114","LTA5_1492r",1
"955","ASV115","LBH1_1492r",1
"956","ASV115","LBH4_1492r",1
"957","ASV115","LBH6_1492r",1
"958","ASV115","LWH2_1492r",1
"959","ASV115","LWH6_1492r",1
"960","ASV115","LWO4_1492r",1
"961","ASV115","LTA5_1492r",1
"962","ASV116","LBH1_1492r",1
"963","ASV116","LBH4_1492r",1
"964","ASV116","LBH6_1492r",1
"965","ASV116","LWH2_1492r",1
"966","ASV116","LWH6_1492r",1
"967","ASV116","LWO4_1492r",1
"968","ASV116","LAT1_1492r",1
"969","ASV116","LTA5_1492r",1
"970","ASV117","LBH1_1492r",1
"971","ASV117","LBH4_1492r",1
"972","ASV117","LBH6_1492r",1
"973","ASV117","LWH2_1492r",1
"974","ASV117","LWH6_1492r",1
"975","ASV117","LWO4_1492r",1
"976","ASV117","LTA5_1492r",1
"977","ASV118","LBH1_1492r",1
"978","ASV118","LBH4_1492r",1
"979","ASV118","LBH6_1492r",1
"980","ASV118","LWH2_1492r",1
"981","ASV118","LWH6_1492r",1
"982","ASV118","LWO4_1492r",1
"983","ASV118","LTA5_1492r",1
"984","ASV119","LBH1_1492r",1
"985","ASV119","LBH4_1492r",1
"986","ASV119","LBH6_1492r",1
"987","ASV119","LWH2_1492r",1
"988","ASV119","LWH6_1492r",1
"989","ASV119","LWO4_1492r",1
"990","ASV119","LTA5_1492r",1
"991","ASV120","LBH1_1492r",1
"992","ASV120","LBH4_1492r",1
"993","ASV120","LBH6_1492r",1
"994","ASV120","LWH2_1492r",1
"995","ASV120","LWH6_1492r",1
"996","ASV120","LWO4_1492r",1
"997","ASV120","LAT1_1492r",1
"998","ASV120","LTA5_1492r",1
"999","ASV121","LBH1_1492r",1
"1000","ASV121","LBH4_1492r",1
"1001","ASV121","LBH6_1492r",1
"1002","ASV121","LWH2_1492r",1
"1003","ASV121","LWH6_1492r",1
"1004","ASV121","LWO4_1492r",1
"1005","ASV121","LAT1_1492r",1
"1006","ASV121","LTA5_1492r",1
"1007","ASV122","LMI62_27f",1
"1008","ASV122","LMI11_1492r",1
"1009","ASV122","LMI13_1492r",1
"1010","ASV122","LMI14_1492r",1
"1011","ASV122","LMI15_1492r",1
"1012","ASV122","LMI18_1492r",1
"1013","ASV122","LMI51_1492r",1
"1014","ASV122","LMB2_1492r",1
"1015","ASV122","LMI1x_1492r",1
"1016","ASV122","LMI2x_1492r",1
"1017","ASV122","LMX2_1492r",1
"1018","ASV122","LMX3_1492r",1
"1019","ASV122","LMX6_1492r",1
"1020","ASV122","LMX7_1492r",1
"1021","ASV122","LBH1_1492r",1
"1022","ASV122","LBH4_1492r",1
"1023","ASV122","LBH6_1492r",1
"1024","ASV122","LBO3_1492r",1
"1025","ASV122","LWH2_1492r",1
"1026","ASV122","LWH6_1492r",1
"1027","ASV122","LWH10_1492r",1
"1028","ASV122","LWO4_1492r",1
"1029","ASV122","LWO5_1492r",1
"1030","ASV122","LAT1_1492r",1
"1031","ASV122","LBN1_1492r",1
"1032","ASV122","LBN2_1492r",1
"1033","ASV122","LBN3_1492r",1
"1034","ASV122","LBN4_1492r",1
"1035","ASV122","LBN7_1492r",1
"1036","ASV122","LMS4_1492r",1
"1037","ASV122","LMS5_1492r",1
"1038","ASV122","LTA2_1492r",1
"1039","ASV122","LTA4_1492r",1
"1040","ASV122","LTA5_1492r",1
"1041","ASV122","LWH11_1492r",1
"1042","ASV122","LWH12_1492r",1
"1043","ASV122","LWH13_1492r",1
"1044","ASV122","LWO12_1492r",1
"1045","ASV122","LWO13_1492r",1
"1046","ASV122","LWO14_1492r",1
"1047","ASV122","LMI111_27f",0.997361477572559
"1048","ASV122","LMI112_27f",0.997361477572559
"1049","ASV122","LMI121_27f",0.997361477572559
"1050","ASV122","LMI17_27f",0.997361477572559
"1051","ASV122","LMI22_27f",0.997361477572559
"1052","ASV122","LMI32_27f",0.997361477572559
"1053","ASV122","LMI522_27f",0.997361477572559
"1054","ASV122","LMI81_27f",0.997361477572559
"1055","ASV122","LMI11_27f",0.997361477572559
"1056","ASV122","LMI13_27f",0.997361477572559
"1057","ASV122","LMI14_27f",0.997361477572559
"1058","ASV122","LMI15_27f",0.997361477572559
"1059","ASV122","LMI18_27f",0.997361477572559
"1060","ASV122","LMI51_27f",0.997361477572559
"1061","ASV122","LTA6_1492r",0.997361477572559
"1062","ASV122","LMI1_27f",0.984168865435356
"1063","ASV122","LMI1_1492r",0.984168865435356
"1064","ASV122","LBO11_1492r",0.978891820580475
"1065","ASV122","LMI12_27f",0.970976253298153
"1066","ASV122","LMI21_27f",0.970976253298153
"1067","ASV122","LMI21_1492r",0.970976253298153
"1068","ASV122","LBO1_1492r",0.970976253298153
"1069","ASV122","LWH1_1492r",0.970976253298153
"1070","ASV122","LWH3_1492r",0.970976253298153
"1071","ASV122","LWH7_1492r",0.970976253298153
"1072","ASV122","LWO2_1492r",0.970976253298153
"1073","ASV122","LWO8_1492r",0.970976253298153
"1074","ASV122","LWS13_1492r",0.970976253298153
"1075","ASV123","LBH1_1492r",1
"1076","ASV123","LBH4_1492r",1
"1077","ASV123","LBH6_1492r",1
"1078","ASV123","LWH2_1492r",1
"1079","ASV123","LWH6_1492r",1
"1080","ASV123","LWO4_1492r",1
"1081","ASV123","LTA5_1492r",1
"1082","ASV124","LBH1_1492r",1
"1083","ASV124","LBH4_1492r",1
"1084","ASV124","LBH6_1492r",1
"1085","ASV124","LWH2_1492r",1
"1086","ASV124","LWH6_1492r",1
"1087","ASV124","LWO4_1492r",1
"1088","ASV124","LTA5_1492r",1
"1089","ASV125","LBH1_1492r",1
"1090","ASV125","LBH4_1492r",1
"1091","ASV125","LBH6_1492r",1
"1092","ASV125","LWH2_1492r",1
"1093","ASV125","LWH6_1492r",1
"1094","ASV125","LWO4_1492r",1
"1095","ASV125","LTA5_1492r",1
"1096","ASV126","LBH1_1492r",1
"1097","ASV126","LBH4_1492r",1
"1098","ASV126","LBH6_1492r",1
"1099","ASV126","LWH2_1492r",1
"1100","ASV126","LWH6_1492r",1
"1101","ASV126","LWO4_1492r",1
"1102","ASV126","LAT1_1492r",1
"1103","ASV126","LTA5_1492r",1
"1104","ASV126","LMX1_1492r",0.994722955145119
"1105","ASV126","LMX8_1492r",0.994722955145119
"1106","ASV126","LBA21_1492r",0.989445910290237
"1107","ASV126","LMM1_1492r",0.989445910290237
"1108","ASV126","LMP1_1492r",0.989445910290237
"1109","ASV126","LME1_1492r",0.981530343007916
"1110","ASV126","LME2_1492r",0.981530343007916
"1111","ASV126","LBA21_27f",0.978891820580475
"1112","ASV126","LMJ1_1492r",0.976253298153034
"1113","ASV126","LMA2_1492r",0.973614775725594
"1114","ASV126","LMO1_1492r",0.973614775725594
"1115","ASV126","LWS11_1492r",0.973614775725594
"1116","ASV127","LBH1_1492r",1
"1117","ASV127","LBH4_1492r",1
"1118","ASV127","LBH6_1492r",1
"1119","ASV127","LWH2_1492r",1
"1120","ASV127","LWH6_1492r",1
"1121","ASV127","LWO4_1492r",1
"1122","ASV127","LTA5_1492r",1
"1123","ASV127","LMZ1_1492r",0.984084880636605
"1124","ASV127","LME3_1492r",0.978779840848806
"1125","ASV128","LBH1_1492r",1
"1126","ASV128","LBH4_1492r",1
"1127","ASV128","LBH6_1492r",1
"1128","ASV128","LWH2_1492r",1
"1129","ASV128","LWH6_1492r",1
"1130","ASV128","LWO4_1492r",1
"1131","ASV128","LTA5_1492r",1
"1132","ASV129","LBH1_1492r",1
"1133","ASV129","LBH4_1492r",1
"1134","ASV129","LBH6_1492r",1
"1135","ASV129","LWH2_1492r",1
"1136","ASV129","LWH6_1492r",1
"1137","ASV129","LWO4_1492r",1
"1138","ASV129","LAT1_1492r",1
"1139","ASV129","LTA5_1492r",1
"1140","ASV129","LMX3_1492r",0.993006993006993
"1141","ASV129","LBO11_1492r",0.989445910290237
"1142","ASV129","LMI62_27f",0.978891820580475
"1143","ASV129","LMI11_1492r",0.978891820580475
"1144","ASV129","LMI13_1492r",0.978891820580475
"1145","ASV129","LMI14_1492r",0.978891820580475
"1146","ASV129","LMI15_1492r",0.978891820580475
"1147","ASV129","LMI18_1492r",0.978891820580475
"1148","ASV129","LMI51_1492r",0.978891820580475
"1149","ASV129","LMB2_1492r",0.978891820580475
"1150","ASV129","LMI1x_1492r",0.978891820580475
"1151","ASV129","LMI2x_1492r",0.978891820580475
"1152","ASV129","LMX2_1492r",0.978891820580475
"1153","ASV129","LMX6_1492r",0.978891820580475
"1154","ASV129","LMX7_1492r",0.978891820580475
"1155","ASV129","LBO3_1492r",0.978891820580475
"1156","ASV129","LWH10_1492r",0.978891820580475
"1157","ASV129","LWO5_1492r",0.978891820580475
"1158","ASV129","LBN1_1492r",0.978891820580475
"1159","ASV129","LBN2_1492r",0.978891820580475
"1160","ASV129","LBN3_1492r",0.978891820580475
"1161","ASV129","LBN4_1492r",0.978891820580475
"1162","ASV129","LBN7_1492r",0.978891820580475
"1163","ASV129","LMS4_1492r",0.978891820580475
"1164","ASV129","LMS5_1492r",0.978891820580475
"1165","ASV129","LTA2_1492r",0.978891820580475
"1166","ASV129","LTA4_1492r",0.978891820580475
"1167","ASV129","LWH11_1492r",0.978891820580475
"1168","ASV129","LWH12_1492r",0.978891820580475
"1169","ASV129","LWH13_1492r",0.978891820580475
"1170","ASV129","LWO12_1492r",0.978891820580475
"1171","ASV129","LWO13_1492r",0.978891820580475
"1172","ASV129","LWO14_1492r",0.978891820580475
"1173","ASV129","LMI111_27f",0.976253298153034
"1174","ASV129","LMI112_27f",0.976253298153034
"1175","ASV129","LMI12_27f",0.976253298153034
"1176","ASV129","LMI121_27f",0.976253298153034
"1177","ASV129","LMI17_27f",0.976253298153034
"1178","ASV129","LMI22_27f",0.976253298153034
"1179","ASV129","LMI32_27f",0.976253298153034
"1180","ASV129","LMI522_27f",0.976253298153034
"1181","ASV129","LMI81_27f",0.976253298153034
"1182","ASV129","LMI11_27f",0.976253298153034
"1183","ASV129","LMI13_27f",0.976253298153034
"1184","ASV129","LMI14_27f",0.976253298153034
"1185","ASV129","LMI15_27f",0.976253298153034
"1186","ASV129","LMI18_27f",0.976253298153034
"1187","ASV129","LMI21_27f",0.976253298153034
"1188","ASV129","LMI51_27f",0.976253298153034
"1189","ASV129","LMI21_1492r",0.976253298153034
"1190","ASV129","LBO1_1492r",0.976253298153034
"1191","ASV129","LWH1_1492r",0.976253298153034
"1192","ASV129","LWH3_1492r",0.976253298153034
"1193","ASV129","LWH7_1492r",0.976253298153034
"1194","ASV129","LWO2_1492r",0.976253298153034
"1195","ASV129","LWO8_1492r",0.976253298153034
"1196","ASV129","LTA6_1492r",0.976253298153034
"1197","ASV129","LWS13_1492r",0.976253298153034
"1198","ASV129","LMI1_27f",0.973614775725594
"1199","ASV129","LMI1_1492r",0.973614775725594
"1200","ASV130","LBH1_1492r",1
"1201","ASV130","LBH4_1492r",1
"1202","ASV130","LBH6_1492r",1
"1203","ASV130","LWH2_1492r",1
"1204","ASV130","LWH6_1492r",1
"1205","ASV130","LWO4_1492r",1
"1206","ASV130","LTA5_1492r",1
"1207","ASV131","LBH1_1492r",1
"1208","ASV131","LBH4_1492r",1
"1209","ASV131","LBH6_1492r",1
"1210","ASV131","LWH2_1492r",1
"1211","ASV131","LWH6_1492r",1
"1212","ASV131","LWO4_1492r",1
"1213","ASV131","LAT1_1492r",1
"1214","ASV131","LTA5_1492r",1
"1215","ASV131","LMG2_1492r",0.981818181818182
"1216","ASV131","LMG1_1492r",0.971428571428571
"1217","ASV132","LBH1_1492r",1
"1218","ASV132","LBH4_1492r",1
"1219","ASV132","LBH6_1492r",1
"1220","ASV132","LWH2_1492r",1
"1221","ASV132","LWH6_1492r",1
"1222","ASV132","LWO4_1492r",1
"1223","ASV132","LAT1_1492r",1
"1224","ASV132","LTA5_1492r",1
"1225","ASV133","LBH1_1492r",1
"1226","ASV133","LBH4_1492r",1
"1227","ASV133","LBH6_1492r",1
"1228","ASV133","LWH2_1492r",1
"1229","ASV133","LWH6_1492r",1
"1230","ASV133","LWO4_1492r",1
"1231","ASV133","LTA5_1492r",1
"1232","ASV134","LBH1_1492r",1
"1233","ASV134","LBH4_1492r",1
"1234","ASV134","LBH6_1492r",1
"1235","ASV134","LWH2_1492r",1
"1236","ASV134","LWH6_1492r",1
"1237","ASV134","LWO4_1492r",1
"1238","ASV134","LAT1_1492r",1
"1239","ASV134","LTA5_1492r",1
"1240","ASV135","LBH1_1492r",1
"1241","ASV135","LBH4_1492r",1
"1242","ASV135","LBH6_1492r",1
"1243","ASV135","LWH2_1492r",1
"1244","ASV135","LWH6_1492r",1
"1245","ASV135","LWO4_1492r",1
"1246","ASV135","LAT1_1492r",1
"1247","ASV135","LTA5_1492r",1
"1248","ASV136","LBH1_1492r",1
"1249","ASV136","LBH4_1492r",1
"1250","ASV136","LBH6_1492r",1
"1251","ASV136","LWH2_1492r",1
"1252","ASV136","LWH6_1492r",1
"1253","ASV136","LWO4_1492r",1
"1254","ASV136","LAT1_1492r",1
"1255","ASV136","LTA5_1492r",1
"1256","ASV137","LBH1_1492r",1
"1257","ASV137","LBH4_1492r",1
"1258","ASV137","LBH6_1492r",1
"1259","ASV137","LWH2_1492r",1
"1260","ASV137","LWH6_1492r",1
"1261","ASV137","LWO4_1492r",1
"1262","ASV137","LTA5_1492r",1
"1263","ASV138","LPD11_27f",1
"1264","ASV138","LPD11_1492r",1
"1265","ASV138","LPD12_1492r",1
"1266","ASV138","LMX4_1492r",1
"1267","ASV138","LMX9_1492r",1
"1268","ASV138","LBH1_1492r",1
"1269","ASV138","LBH4_1492r",1
"1270","ASV138","LBH6_1492r",1
"1271","ASV138","LWH2_1492r",1
"1272","ASV138","LWH6_1492r",1
"1273","ASV138","LWO4_1492r",1
"1274","ASV138","LAT1_1492r",1
"1275","ASV138","LTA3_1492r",1
"1276","ASV138","LTA5_1492r",1
"1277","ASV138","LWO15_1492r",1
"1278","ASV138","LWS2.2_1492r",1
"1279","ASV138","LMX11_1492r",0.997354497354497
"1280","ASV138","LWO6_1492r",0.997354497354497
"1281","ASV138","LBN5_1492r",0.997354497354497
"1282","ASV138","LMS3_1492r",0.997354497354497
"1283","ASV138","LMY1_1492r",0.992063492063492
"1284","ASV138","LTA1_1492r",0.992063492063492
"1285","ASV138","LPD12_27f",0.989417989417989
"1286","ASV138","LTA7_1492r",0.986772486772487
"1287","ASV138","LPD34_27f",0.973544973544973
"1288","ASV138","LST26_27f",0.973544973544973
"1289","ASV138","LPD2_1492r",0.973544973544973
"1290","ASV138","LPD21_1492r",0.973544973544973
"1291","ASV138","LPB4.O_1492r",0.973544973544973
"1292","ASV139","LBH1_1492r",1
"1293","ASV139","LBH4_1492r",1
"1294","ASV139","LBH6_1492r",1
"1295","ASV139","LWH2_1492r",1
"1296","ASV139","LWH6_1492r",1
"1297","ASV139","LWO4_1492r",1
"1298","ASV139","LTA5_1492r",1
"1299","ASV140","LBH1_1492r",1
"1300","ASV140","LBH4_1492r",1
"1301","ASV140","LBH6_1492r",1
"1302","ASV140","LWH2_1492r",1
"1303","ASV140","LWH6_1492r",1
"1304","ASV140","LWO4_1492r",1
"1305","ASV140","LTA5_1492r",1
"1306","ASV141","LBH1_1492r",1
"1307","ASV141","LBH4_1492r",1
"1308","ASV141","LBH6_1492r",1
"1309","ASV141","LWH2_1492r",1
"1310","ASV141","LWH6_1492r",1
"1311","ASV141","LWO4_1492r",1
"1312","ASV141","LTA5_1492r",1
"1313","ASV142","LBH1_1492r",1
"1314","ASV142","LBH4_1492r",1
"1315","ASV142","LBH6_1492r",1
"1316","ASV142","LWH2_1492r",1
"1317","ASV142","LWH6_1492r",1
"1318","ASV142","LWO4_1492r",1
"1319","ASV142","LAT1_1492r",1
"1320","ASV142","LTA5_1492r",1
"1321","ASV143","LBH1_1492r",1
"1322","ASV143","LBH4_1492r",1
"1323","ASV143","LBH6_1492r",1
"1324","ASV143","LWH2_1492r",1
"1325","ASV143","LWH6_1492r",1
"1326","ASV143","LWO4_1492r",1
"1327","ASV143","LTA5_1492r",1
"1328","ASV144","LBH1_1492r",1
"1329","ASV144","LBH4_1492r",1
"1330","ASV144","LBH6_1492r",1
"1331","ASV144","LWH2_1492r",1
"1332","ASV144","LWH6_1492r",1
"1333","ASV144","LWO4_1492r",1
"1334","ASV144","LTA5_1492r",1
"1335","ASV144","LMZ1_1492r",0.989389920424403
"1336","ASV144","LME3_1492r",0.984084880636605
"1337","ASV145","LBH1_1492r",1
"1338","ASV145","LBH4_1492r",1
"1339","ASV145","LBH6_1492r",1
"1340","ASV145","LWH2_1492r",1
"1341","ASV145","LWH6_1492r",1
"1342","ASV145","LWO4_1492r",1
"1343","ASV145","LTA5_1492r",1
"1344","ASV146","LBH1_1492r",1
"1345","ASV146","LBH4_1492r",1
"1346","ASV146","LBH6_1492r",1
"1347","ASV146","LWH2_1492r",1
"1348","ASV146","LWH6_1492r",1
"1349","ASV146","LWO4_1492r",1
"1350","ASV146","LTA5_1492r",1
"1351","ASV147","LBH1_1492r",1
"1352","ASV147","LBH4_1492r",1
"1353","ASV147","LBH6_1492r",1
"1354","ASV147","LWH2_1492r",1
"1355","ASV147","LWH6_1492r",1
"1356","ASV147","LWO4_1492r",1
"1357","ASV147","LAT1_1492r",1
"1358","ASV147","LTA5_1492r",1
"1359","ASV148","LBH1_1492r",1
"1360","ASV148","LBH4_1492r",1
"1361","ASV148","LBH6_1492r",1
"1362","ASV148","LWH2_1492r",1
"1363","ASV148","LWH6_1492r",1
"1364","ASV148","LWO4_1492r",1
"1365","ASV148","LTA5_1492r",1
"1366","ASV149","LBH1_1492r",1
"1367","ASV149","LBH4_1492r",1
"1368","ASV149","LBH6_1492r",1
"1369","ASV149","LWH2_1492r",1
"1370","ASV149","LWH6_1492r",1
"1371","ASV149","LWO4_1492r",1
"1372","ASV149","LAT1_1492r",1
"1373","ASV149","LTA5_1492r",1
"1374","ASV150","LBH1_1492r",1
"1375","ASV150","LBH4_1492r",1
"1376","ASV150","LBH6_1492r",1
"1377","ASV150","LWH2_1492r",1
"1378","ASV150","LWH6_1492r",1
"1379","ASV150","LWO4_1492r",1
"1380","ASV150","LTA5_1492r",1
"1381","ASV151","LBH1_1492r",1
"1382","ASV151","LBH4_1492r",1
"1383","ASV151","LBH6_1492r",1
"1384","ASV151","LWH2_1492r",1
"1385","ASV151","LWH6_1492r",1
"1386","ASV151","LWO4_1492r",1
